RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,ID_sorted
2021.03.21 14:23:13:142,90.571,248.404276529948,-207.152972221374,36.3110605875651,-178.107502141567,91.3499847212973,147.097146466006,-6.25957607820649,1.73065472665076,2.4540708065033,0.999967753887177,3.22862615576014e-05,239,0.0182116650923979,-17.3965034484863,2
2021.03.21 14:23:13:642,91.071,251.274594116211,-206.691073708307,35.6934595380511,-182.326996509777,91.6653315545685,146.605769536588,-6.25021477899334,1.27713028629598,1.68326430434273,0.999983829543704,1.61901175011907e-05,239,0.0148857190295567,-18.2723569415865,2
2021.03.21 14:23:14:142,91.571,254.919829609238,-206.435251039879,34.9884695605697,-187.010129467389,92.9759590624974,146.173342219702,-7.08167168114926,1.72296586689478,1.59427307253686,0.999991489348011,8.53641252595075e-06,239,0.0136018144333764,-18.6643931130382,2
2021.03.21 14:23:14:642,92.071,258.649971516927,-206.214041074117,34.4046409606934,-191.455356694494,94.2658480393263,146.145533881313,-7.42310366691532,1.92591773124623,1.36937485535939,0.999996872742971,3.10979054726587e-06,239,0.0138441616396752,-18.5876120249431,2
2021.03.21 14:23:15:142,92.571,262.251415217034,-206.095491979724,33.7371012607467,-195.855620496375,95.9295145728958,145.649542963721,-7.56211714854105,2.30150134105854,0.895523867874501,0.999999305355215,6.46495561051997e-07,239,0.0149012432300674,-18.2687108227026,2
2021.03.21 14:23:15:642,93.071,265.796619814918,-206.006123097737,32.8793014526367,-200.618602273261,97.8747615742182,144.293054283881,-7.78278736855491,2.6514203748076,0.213002353622796,0.999999993755704,1.72692413765871e-08,239,0.0198578202220454,-17.0215895153227,2
2021.03.21 14:23:16:142,93.571,269.217173162496,-205.899254834877,32.308796180869,-204.684001329097,99.3858286480476,143.891394773388,-7.79903255579211,2.72174509576291,0.0165004655718812,1,2.14962895701806e-09,239,0.0232344427870052,-16.3408545548061,2
2021.03.21 14:23:16:642,94.071,272.767849328383,-205.742158017069,31.5759452244021,-209.321488151009,100.929299268676,142.828530285624,-8.01099120881126,2.76229230849915,-0.334002471757381,1,2.06115369216775e-09,239,0.0272230665722989,-15.6511623544513,2
2021.03.21 14:23:17:142,94.571,276.223534284319,-205.583994674683,31.0973059517996,-213.337042045153,102.140706436831,142.667503807255,-7.97658265223146,2.6637788517084,-0.355165898799896,1,2.06115369216775e-09,239,0.0285856235926205,-15.4385232925415,2
2021.03.21 14:23:17:642,95.071,279.698494389372,-205.360256725887,30.6609800986524,-217.410992040641,103.049488183384,142.63403241756,-8.00882337385792,2.48034628019491,-0.3211709856987,1,2.06115369216775e-09,239,0.0298210331836619,-15.2547731399536,2
2021.03.21 14:23:18:142,95.571,283.126545933315,-205.138292176383,30.5918206896101,-220.635719207451,103.533041616643,144.088186420086,-7.87867067949124,2.22968794555105,0.134114213713578,1,2.0836444886945e-09,239,0.0281115309814302,-15.511323765346,2
2021.03.21 14:23:18:642,96.071,286.669362005786,-204.957208464079,30.3572826385498,-224.266295566508,104.373166540835,144.879837277159,-7.84586378817874,2.15167211936929,0.344112604856491,1,2.06115369216775e-09,239,0.028748273932243,-15.4138822555542,2
2021.03.21 14:23:19:142,96.571,290.215331743348,-204.844914796218,30.1042606245796,-227.832506511103,105.490204751172,145.564777438113,-7.753509785238,2.1862717594418,0.475954961101967,1,2.06115369216775e-09,239,0.0257761432987174,-15.8878226010304,2
2021.03.21 14:23:19:642,97.071,293.787017822266,-204.710720920562,30.0848854064941,-230.931253407171,106.268724745995,147.270198354749,-7.61991801984114,2.11750344852758,0.85660343170166,1,2.06115369216775e-09,239,0.0248466293187213,-16.0473339080811,2
2021.03.21 14:23:20:142,97.571,297.361360924266,-204.615509710579,29.9075119517674,-234.337649918698,107.364856860477,148.264722761854,-7.51325357814574,2.15271286235569,0.986163401715105,1,2.50382938681474e-09,239,0.0227329597460659,-16.433484228972,2
2021.03.21 14:23:20:642,98.071,300.999645526593,-204.560494569631,29.5229901350461,-238.219753777432,108.866899243649,148.324418679026,-7.54631928484535,2.33493283420174,0.890080933387463,1,2.45977726435284e-09,239,0.0208181805466522,-16.8155740957994,2
2021.03.21 14:23:21:142,98.571,304.599170435255,-204.505525620184,29.2033117062578,-241.932445855576,110.283068142726,148.61678264414,-7.50637042240808,2.43636040848819,0.84580965354064,1,2.47975198215488e-09,239,0.0178507591625574,-17.4835623447026,2
2021.03.21 14:23:21:642,99.071,308.238138929706,-204.401395521431,28.9286002043252,-245.678911985379,111.452298896146,149.100489593151,-7.48689262749266,2.40900484088347,0.847900703131596,1,2.06115369216775e-09,239,0.0148823708440262,-18.2757488856805,2
2021.03.21 14:23:22:142,99.571,311.948129330042,-204.239384984071,28.6399224119366,-249.64399480605,112.400734877441,149.51783644261,-7.59860347288032,2.29932953118165,0.873471272441574,1,2.11348055618354e-09,239,0.0143666562704054,-18.4274995911796,2
2021.03.21 14:23:22:642,100.071,315.586836638274,-204.107753444601,28.4992900247927,-253.154684367665,113.282623885568,150.581517091332,-7.51218540766457,2.18412921917992,1.01213352437373,1,2.210625701012e-09,239,0.0144045660318664,-18.4154307930558,2
2021.03.21 14:23:23:142,100.571,319.269144498385,-204.03443471285,28.1537203788758,-257.089526566012,114.648489955473,150.643260229492,-7.56021468773596,2.28494972983406,0.913730119283383,1,2.06115369216775e-09,239,0.0139299122393621,-18.5606434528644,2
2021.03.21 14:23:23:642,101.071,322.959049769811,-203.8944606781,27.8285547528948,-261.129813801768,115.686466447175,150.765898665295,-7.67660130947437,2.24878799640624,0.854004619802747,1,2.06115369216775e-09,239,0.016471009088106,-17.8347764696394,2
2021.03.21 14:23:24:142,101.571,326.680024619415,-203.740799239863,27.2337486231439,-265.886171408381,116.941727021979,149.49578697736,-7.90343667735994,2.25533064508816,0.43238750545778,1,2.06115369216775e-09,239,0.0188274281548476,-17.2529745191057,2
2021.03.21 14:23:24:642,102.071,330.392533212338,-203.632018692089,26.7293949127197,-270.340738819493,118.28887767244,148.602740756091,-8.00651219553805,2.31641592438473,0.150014169935911,1,2.06115369216775e-09,239,0.0258298308994563,-15.8800002134071,2
2021.03.21 14:23:25:142,102.571,334.127942120587,-203.509140721074,26.3087986133717,-274.657440731556,119.476294816458,148.088156590636,-8.08671800700396,2.30918583179061,0.00427874643355671,1,2.06115369216775e-09,239,0.0341893422762952,-14.6636223969636,2
2021.03.21 14:23:25:642,103.071,337.841309449383,-203.259837400133,26.0662197754762,-278.812749946923,119.844006902437,148.45066060475,-8.14806661692378,1.97566093623267,0.0895743208510834,1,2.06115369216775e-09,239,0.0444506274998514,-13.5216738888037,2
2021.03.21 14:23:26:142,103.571,341.577662629901,-203.153392107982,25.759039285048,-282.856714443486,120.960220647794,148.445219535429,-8.13905872446748,2.03366916811296,0.0779881328344345,1,2.06115369216775e-09,239,0.0486819764812433,-13.1263179779053,2
2021.03.21 14:23:26:642,104.071,345.337440922575,-203.087365960176,25.3543903062928,-287.078778928433,122.374651934937,147.878816313598,-8.14424734911905,2.18602222580882,-0.0754948351180777,1,2.06115369216775e-09,239,0.0531390589217473,-12.7461386626621,2
2021.03.21 14:23:27:142,104.571,349.056973702567,-203.096650541396,25.1788419995989,-290.570619121894,123.91882146084,148.504583395009,-7.95878641344992,2.37506308923398,0.0673366118045052,1,2.06115369216775e-09,239,0.0527562490500955,-12.7781014215379,2
2021.03.21 14:23:27:642,105.071,352.813458712596,-203.095713885326,24.975628510961,-294.187605157599,125.455630906829,148.969368106529,-7.86888730784785,2.52615843527265,0.172996556140343,1,2.06115369216775e-09,239,0.0494562892437312,-13.0578753993197,2
2021.03.21 14:23:28:142,105.571,356.56524456672,-203.086300993865,24.8201679733564,-297.711510782199,126.900570309548,149.675865028671,-7.75249642969698,2.60680429095865,0.309414022373703,1,2.06115369216775e-09,239,0.0493632555932075,-13.0662370627781,2
2021.03.21 14:23:28:642,106.071,360.314038258678,-203.049178802742,24.6748087721051,-301.27665619694,128.189650250299,150.419396522597,-7.65837144488941,2.60418910717381,0.434977101829817,1,2.06115369216775e-09,239,0.0468252828213586,-13.2952705779166,2
2021.03.21 14:23:29:142,106.571,364.111481875465,-203.001258032662,24.5301856812977,-304.912334560476,129.435481623755,151.169091658735,-7.65589862167451,2.60898325945229,0.576852236475261,1,2.06115369216775e-09,239,0.0502644118578953,-12.9876069114322,2
2021.03.21 14:23:29:642,107.071,367.908969201774,-202.962379001011,24.4053851689134,-308.486692662334,130.705858586162,152.016255865495,-7.57720704458201,2.60735656339836,0.696104009574819,1,2.06115369216775e-09,239,0.0527792502962085,-12.7755155563354,2
2021.03.21 14:23:30:142,107.571,371.699648011405,-202.8993701395,24.2671635105925,-312.150576907074,131.853492594132,152.76549530773,-7.56732273895837,2.56061581740116,0.793239856665988,1,2.06115369216775e-09,239,0.0557691583531812,-12.5364329679957,2
2021.03.21 14:23:30:642,108.071,375.522649225199,-202.826565418603,24.1200826033107,-315.894261763304,132.961998934266,153.457338782661,-7.59707277223042,2.50887252104438,0.877154820370225,1,2.06115369216775e-09,239,0.0587428214410287,-12.3105494481213,2
